x,y,videoTime,classification
1266.46,620.24,151.117276,SP
1258.42,617.74,151.14539,SP
1235.68,628.63,151.184567,SP
1221.82,640.67,151.219055,SP
1187.07,621.65,151.25981,SP
1157.6,573.31,151.292587,SP
1135.07,576.58,151.335863,SP
1119.41,592.39,151.360213,SP
1156.52,594.41,151.405439,SP
1125.62,549.94,151.433983,SP
1085.77,550.87,151.475665,SP
1080.25,541.04,151.49946,SP
1024.91,560.79,151.544844,SP
1003.29,574.31,151.574222,SP
1038.5,597.1,151.61688,SP
1035.05,604.23,151.651348,SP
1004.97,630.03,151.700579,SP
996.29,622.2,151.731789,SP
987.48,634.16,151.775596,SP
964.74,624.88,151.800938,SP
948.41,624.91,151.845172,SP
942.94,654.03,151.875922,SP
921.55,648.39,151.921502,SP
916.59,660.2,151.95021,SP
908.71,658.9,151.984644,SP
906.72,668.6,152.013807,SP
928.61,636.39,152.054677,SP
913.39,638.82,152.079747,SP
918.09,625.21,152.119632,SP
915.68,634.88,152.147989,SP
928.29,647.9,152.182448,SP
924.82,673.37,152.213581,SP
902.82,639.85,152.252816,SP
888.96,628.09,152.290962,SP
901.67,627.31,152.336218,SP
890.64,630.49,152.364791,SP
890.51,609.85,152.405095,SP
878.83,610.77,152.433058,SP
876.56,600.88,152.470696,SP
902.38,598.74,152.508979,SP
900.65,623.26,152.54285,SP
892.33,619.03,152.572815,SP
908.86,640.92,152.616287,SP
916.87,596.1,152.643755,SP
903.92,607.72,152.687945,SP
912.3,622.66,152.713364,SP
932.2,592.7,152.755043,SP
910.7,599.88,152.784621,SP
918.48,628.67,152.831636,SP
908.39,645.21,152.870508,SP
896.4,619.42,152.900802,SP
898.02,633.29,152.928996,SP
902.6,659.81,152.970668,SP
926.95,655.3,153.0044,SP
924.49,645.25,153.041706,SP
923.03,647.03,153.072206,SP
935.94,559.01,153.114427,SP
922.83,572.28,153.148572,SP
939.77,641.79,153.191651,SP
941.97,657.59,153.232076,SP
953.6,641.47,153.279111,SP
954.31,637.28,153.310581,SP
955.71,643.26,153.35764,SP
947.97,642.31,153.391305,SP
956.38,629.81,153.43459,SP
947.29,620.97,153.466409,SP
939.9,665.53,153.504584,SP
922.39,632.94,153.533256,SP
925.53,660.93,153.576504,SP
919.68,657.95,153.605557,SP
918.86,665.12,153.640954,SP
922.7,672.22,153.681346,SP
920.99,660.53,153.724283,SP
913.14,668.79,153.753663,SP
918.08,693.63,153.794108,SP
928.1,693.51,153.828974,SP
929.24,697.31,153.864607,SP
932.13,708.49,153.892293,SP
938.78,663.46,153.935761,SP
917.17,640.56,153.967674,SP
878.0,606.91,154.003367,SP
855.04,595.89,154.03461,SP
801.67,596.72,154.074683,SP
811.38,571.68,154.099608,SP
814.93,556.53,154.142047,SP
803.3,562.5,154.173772,SP
795.52,577.68,154.216257,SP
800.84,585.34,154.247313,SP
805.82,601.57,154.287071,SP
824.64,587.26,154.326407,SP
825.24,602.93,154.366742,SP
810.6,622.73,154.397485,SP
796.37,642.13,154.441142,SP
820.32,644.52,154.475704,SP
824.26,654.4,154.515678,SP
871.2,676.95,154.54251,SP
902.92,703.62,154.5879,SP
946.45,731.89,154.615951,SP
971.77,744.21,154.655813,SP
983.68,764.58,154.687505,SP
1012.16,757.81,154.719043,SP
1053.85,737.66,154.762028,SP
1052.56,747.72,154.805422,SP
1071.28,764.37,154.835663,SP
1085.15,778.05,154.87824,SP
1086.06,788.4,154.901899,SP
1068.82,775.87,154.948356,SP
1075.7,827.95,154.975549,SP
1100.37,809.38,155.020321,SP
1109.77,791.47,155.05218,SP
1116.76,775.64,155.083497,SP
1113.55,791.47,155.127203,SP
1111.24,811.01,155.164955,SP
1098.48,787.3,155.201159,SP
1096.98,811.97,155.243769,SP
1099.51,798.75,155.277131,SP
1098.02,806.26,155.308571,SP
1086.92,837.92,155.346871,SP
1099.13,792.85,155.388304,SP
1107.5,793.63,155.41956,SP
1074.47,759.03,155.448764,SP
1034.58,659.64,155.489391,SP
1011.41,648.73,155.527608,SP
1001.12,666.54,155.558764,SP
995.82,747.2,155.60069,SP
993.12,790.72,155.630631,SP
999.1,842.95,155.661937,SP
1006.11,865.56,155.701921,SP
1019.0,841.29,155.74113,SP
1036.65,811.72,155.769157,SP
1045.95,829.68,155.807234,SP
1032.46,836.35,155.83871,SP
1041.66,841.38,155.87813,SP
1023.95,859.7,155.905915,SP
1025.43,871.69,155.940998,SP
1010.82,880.03,155.966484,SP
1003.75,863.62,155.998604,SP
1002.99,873.27,156.024609,SP
983.78,837.11,156.061782,SP
988.42,865.65,156.103175,SP
997.91,857.95,156.127843,SP
1005.78,859.19,156.159146,SP
988.49,847.94,156.187079,SP
971.24,817.56,156.220348,SP
950.7,862.76,156.243653,SP
959.67,877.5,156.276409,SP
934.11,933.56,156.319975,SP
921.13,940.8,156.341176,SP
920.49,890.92,156.381212,SP
915.71,923.13,156.405904,SP
920.35,860.28,156.450439,SP
920.52,842.08,156.472326,SP
918.98,760.94,156.517389,SP
932.9,705.06,156.551125,SP
921.31,691.88,156.578723,SP
908.99,581.19,156.605935,SP
919.79,628.88,156.654912,SP
925.2,652.09,156.690435,SP
934.94,651.77,156.717482,SP
947.24,759.24,156.752891,SP
928.51,741.51,156.796733,SP
935.54,748.13,156.825735,SP
945.85,682.93,156.871304,SP
934.94,693.32,156.902761,SP
941.15,703.7,156.940035,SP
974.57,699.36,156.969928,SP
997.97,708.41,157.01155,SP
962.9,662.79,157.041643,SP
956.35,646.07,157.079046,SP
984.59,623.9,157.110958,SP
976.14,639.79,157.154549,SP
969.4,573.75,157.196163,SP
983.97,526.58,157.240456,SP
1003.73,475.84,157.270271,SP
1023.1,461.53,157.315352,SP
1044.79,462.33,157.340121,SP
1021.46,446.36,157.382204,SP
1010.98,439.58,157.410063,SP
1020.82,433.04,157.452111,SP
1028.9,429.43,157.476326,SP
1040.91,399.99,157.521757,SP
1023.48,421.66,157.552108,SP
1023.42,462.52,157.5921,SP
1026.42,483.39,157.622895,SP
1018.3,487.03,157.661295,SP
1010.21,492.0,157.691174,SP
1001.97,511.79,157.735959,SP
997.04,505.84,157.766001,SP
981.94,515.65,157.809419,SP
986.06,511.55,157.842898,SP
975.66,511.55,157.87867,SP
985.49,508.62,157.909274,SP
974.35,502.27,157.9505,SP
978.2,487.87,157.988688,SP
965.49,508.95,158.018365,SP
962.81,510.73,158.053555,SP
951.15,494.4,158.098073,SP
946.89,478.04,158.130833,SP
948.39,498.94,158.172329,SP
932.22,492.55,158.203599,SP
939.52,486.43,158.241243,SP
941.78,482.29,158.27327,SP
944.12,492.36,158.316554,SP
946.43,501.14,158.348818,SP
931.61,501.75,158.384595,SP
957.77,508.01,158.414849,SP
972.22,494.57,158.454865,SP
947.41,479.98,158.484007,SP
942.66,442.43,158.521318,SP
939.41,435.34,158.561422,SP
924.73,429.53,158.590752,SP
899.71,435.28,158.625062,SP
893.59,442.96,158.652201,SP
884.92,420.32,158.69231,SP
866.23,407.69,158.717553,SP
853.75,380.97,158.759655,SP
834.99,379.69,158.787235,SP
836.78,372.88,158.820208,SP
845.73,382.47,158.848738,SP
858.92,364.77,158.890541,SP
901.26,320.92,158.927139,SP
915.7,292.68,158.953247,SP
948.84,249.53,158.987257,SP
956.47,263.97,159.036402,SP
966.8,283.01,159.067553,SP
1001.05,312.6,159.096356,SP
1004.25,339.45,159.123939,SP
1011.73,361.36,159.169018,SP
1017.76,415.84,159.205824,SP
1038.67,452.52,159.242176,SP
1031.75,496.11,159.283252,SP
1018.97,510.48,159.312786,SP
1011.36,535.53,159.341275,SP
1004.57,512.16,159.379967,SP
1012.79,514.28,159.418836,SP
1006.45,532.9,159.449604,SP
1004.97,551.35,159.483132,SP
1004.85,563.65,159.514706,SP
999.7,584.04,159.555207,SP
994.9,570.76,159.584525,SP
969.87,505.17,159.621144,SP
951.29,431.92,159.649771,SP
935.33,383.85,159.693452,SP
946.38,387.54,159.718123,SP
931.8,394.27,159.760018,SP
917.68,430.38,159.788768,SP
924.73,435.51,159.829032,SP
917.18,449.47,159.863029,SP
943.11,470.79,159.90065,SP
971.68,490.24,159.932555,SP
1007.86,522.45,159.975823,SP
1050.0,554.77,160.005824,SP
1084.87,581.16,160.042542,SP
1077.67,578.91,160.072058,SP
1089.3,588.72,160.111993,SP
1090.51,569.5,160.148769,SP
1094.68,569.15,160.179221,SP
1088.15,561.81,160.212698,SP
1096.19,573.21,160.255015,SP
1057.68,546.45,160.288788,SP
1076.44,555.84,160.328412,SP
1081.19,530.41,160.36796,SP
1100.22,527.57,160.39621,SP
1103.57,538.5,160.4302,SP
1100.18,543.82,160.473416,SP
1120.57,545.77,160.504539,SP
1136.45,533.64,160.541078,SP
1146.92,548.11,160.57228,SP
1147.06,557.61,160.611099,SP
1150.83,595.99,160.648875,SP
1154.54,567.82,160.680081,SP
1133.72,552.81,160.720325,SP
1130.05,576.76,160.751136,SP
1114.92,569.66,160.780544,SP
1115.0,559.97,160.819771,SP
1116.19,537.14,160.866204,SP
1087.23,532.44,160.898169,SP
1045.99,561.54,160.929961,SP
1021.32,575.56,160.976302,SP
993.33,572.27,161.004018,SP
978.48,567.8,161.042778,SP
969.48,568.65,161.084519,SP
970.05,569.89,161.112853,SP
940.37,662.41,161.147609,SP
922.68,702.98,161.189213,SP
906.97,721.72,161.228991,SP
884.17,723.75,161.275909,SP
890.04,733.19,161.307417,SP
876.24,761.3,161.349815,SP
834.86,797.89,161.377026,SP
798.21,806.12,161.416389,SP
833.12,776.85,161.448914,SP
859.49,727.66,161.490088,SP
824.03,761.49,161.518991,SP
780.5,765.15,161.561591,SP
775.43,766.85,161.59706,SP
781.69,753.19,161.638955,SP
794.47,742.26,161.669663,SP
790.84,757.2,161.709402,SP
788.58,756.41,161.734682,SP
753.71,765.24,161.777835,SP
744.71,778.38,161.805949,SP
728.08,800.31,161.853832,SP
747.15,759.54,161.88497,SP
732.87,771.81,161.922822,SP
704.47,796.64,161.951229,SP
709.65,800.19,161.990357,SP
733.27,731.93,162.027376,SP
720.59,777.38,162.060914,SP
718.73,806.87,162.098673,SP
719.99,801.96,162.140413,SP
746.75,746.09,162.174175,SP
726.07,765.5,162.216918,SP
711.98,775.01,162.247228,SP
715.97,780.94,162.298183,SP
746.64,748.94,162.330793,SP
739.01,767.73,162.375538,SP
723.77,796.88,162.406993,SP
740.51,786.69,162.447683,SP
774.88,759.24,162.479519,SP
726.44,810.6,162.524961,SP
735.61,786.5,162.554494,SP
707.01,777.8,162.592357,SP
693.54,798.42,162.633334,SP
695.04,817.61,162.663998,SP
703.86,810.71,162.714849,SP
703.72,816.03,162.742734,SP
707.85,827.03,162.779755,SP
715.22,813.72,162.807104,SP
722.95,810.37,162.850357,SP
702.06,818.74,162.889628,SP
728.33,791.68,162.917299,SP
790.51,729.82,162.955404,SP
785.22,744.86,162.995177,SP
784.71,747.77,163.026083,SP
760.73,748.1,163.062827,SP
799.73,725.13,163.102655,SP
779.59,719.55,163.131445,SP
766.8,727.75,163.167456,SP
739.8,752.22,163.195942,SP
755.64,764.07,163.238866,SP
739.34,785.32,163.272245,SP
731.39,778.36,163.302959,SP
748.8,737.6,163.340335,SP
747.29,745.83,163.379435,SP
760.76,745.74,163.407074,SP
756.23,757.99,163.443689,SP
779.68,733.93,163.471996,SP
782.84,723.24,163.511282,SP
781.46,725.0,163.53669,SP
794.24,735.17,163.579,SP
770.39,782.82,163.616223,SP
778.39,792.07,163.658128,SP
802.49,779.31,163.685345,SP
788.78,765.12,163.722428,SP
785.41,777.52,163.752619,SP
788.86,759.5,163.798357,SP
778.56,770.06,163.823874,SP
779.44,746.05,163.860288,SP
767.46,745.46,163.889066,SP
800.46,718.1,163.934597,SP
815.63,711.79,163.969399,SP
786.26,706.79,164.001368,SP
764.65,718.27,164.038816,SP
730.9,728.04,164.068592,SP
717.63,730.83,164.101015,SP
704.29,728.12,164.130373,SP
726.31,737.34,164.164227,SP
691.12,764.6,164.197745,SP
692.15,772.34,164.236866,SP
676.73,774.48,164.259856,SP
660.88,797.65,164.311516,SP
651.35,798.84,164.337864,SP
684.6,785.93,164.377792,SP
643.63,801.07,164.409509,SP
636.33,806.33,164.444545,SP
633.75,817.09,164.474727,SP
644.97,809.61,164.513357,SP
671.75,779.67,164.544765,SP
667.91,798.91,164.58081,SP
706.54,764.02,164.609998,SP
697.25,759.99,164.648427,SP
723.78,731.45,164.685899,SP
737.48,725.26,164.713634,SP
719.92,751.91,164.754317,SP
736.2,722.7,164.78618,SP
758.12,716.75,164.824397,SP
746.33,727.77,164.855049,SP
743.25,721.79,164.901834,SP
765.25,694.21,164.933012,SP
730.18,731.4,164.964628,SP
709.77,754.69,165.006467,SP
721.5,746.77,165.043758,SP
702.01,750.83,165.074415,SP
673.74,773.45,165.116509,SP
677.24,750.61,165.141141,SP
683.97,752.57,165.182322,SP
661.86,750.24,165.209655,SP
649.37,736.06,165.243792,SP
634.24,750.13,165.270595,SP
654.6,746.6,165.308328,SP
650.95,728.81,165.332554,SP
665.32,730.7,165.373606,SP
628.28,727.38,165.406062,SP
607.4,729.7,165.441599,SP
589.76,741.73,165.487007,SP
608.46,711.88,165.515091,SP
562.36,764.32,165.556177,SP
590.89,709.9,165.600063,SP
600.12,669.35,165.630172,SP
590.62,673.98,165.673454,SP
576.39,687.86,165.697189,SP
608.31,652.43,165.74309,SP
579.17,645.38,165.771518,SP
544.61,677.05,165.81484,SP
550.09,693.18,165.845642,SP
539.41,725.84,165.884222,SP
518.67,724.79,165.924567,SP
499.59,737.73,165.964449,SP
533.83,743.35,165.991311,SP
537.65,760.61,166.038367,SP
607.12,733.77,166.068136,SP
571.63,805.34,166.110383,SP
565.74,789.06,166.139371,SP
553.7,788.53,166.180024,SP
576.15,770.8,166.210193,SP
557.12,763.79,166.253486,SP
565.9,727.37,166.288202,SP
570.54,700.16,166.33286,SP
573.78,664.72,166.358488,SP
589.19,645.92,166.410478,SP
537.02,656.78,166.436176,SP
502.76,645.2,166.480724,SP
559.89,617.43,166.510861,SP
605.91,606.67,166.550382,SP
601.44,623.77,166.576728,SP
647.51,624.62,166.615983,SP
695.84,593.16,166.647274,SP
776.16,546.19,166.683219,SP
844.14,491.38,166.713275,SP
920.19,454.72,166.753432,SP
939.25,405.05,166.787461,SP
962.15,396.59,166.824871,SP
972.3,404.61,166.864044,SP
1007.17,386.07,166.910742,SP
1032.07,367.64,166.93491,SP
1040.56,364.64,166.976637,SP
1048.64,343.01,167.010871,SP
1063.92,357.93,167.052841,SP
1069.96,355.26,167.079309,SP
1071.88,367.83,167.12666,SP
1061.75,386.64,167.156373,SP
1042.35,378.62,167.203412,SP
1044.32,390.53,167.247627,SP
1023.47,400.16,167.285638,SP
1060.53,415.74,167.321114,SP
1056.03,433.25,167.349209,SP
1049.64,439.38,167.389769,SP
1041.54,441.13,167.425528,SP
1054.12,440.12,167.462547,SP
1063.54,439.1,167.50588,SP
1087.79,439.8,167.540212,SP
1085.29,451.2,167.571846,SP
1097.34,450.8,167.61412,SP
1109.83,462.46,167.647939,SP
1119.0,448.45,167.695673,SP
1109.22,421.64,167.726557,SP
1124.21,432.69,167.774606,SP
1116.39,430.6,167.80596,SP
1121.41,443.28,167.842904,SP
1122.55,444.98,167.870316,SP
1129.53,447.27,167.910306,SP
1149.72,465.1,167.934112,SP
1126.46,444.76,167.974479,SP
1124.88,441.75,168.005386,SP
1116.74,435.23,168.04204,SP
1106.67,418.27,168.075242,SP
1096.77,412.49,168.119587,SP
1065.6,405.03,168.148871,SP
1065.56,408.28,168.191212,SP
1044.39,395.19,168.227669,SP
1031.96,389.99,168.258465,SP
1047.82,396.89,168.29265,SP
1022.71,374.84,168.337792,SP
1028.43,378.68,168.369683,SP
1004.43,366.26,168.413213,SP
987.32,366.0,168.437796,SP
975.72,363.15,168.479427,SP
944.4,347.85,168.509031,SP
945.43,342.88,168.550954,SP
948.46,334.76,168.587325,SP
943.13,332.13,168.629677,SP
940.93,342.04,168.65635,SP
943.61,348.5,168.695859,SP
950.65,358.95,168.72685,SP
940.63,335.33,168.762925,SP
918.5,319.17,168.805194,SP
931.31,314.68,168.835915,SP
947.96,309.5,168.865495,SP
939.71,315.52,168.914505,SP
952.46,332.68,168.950335,SP
954.41,339.49,168.991283,SP
963.26,352.86,169.017238,SP
968.47,369.06,169.059927,SP
963.23,372.4,169.093283,SP
955.27,356.72,169.143049,SP
966.72,367.44,169.174374,SP
988.26,374.76,169.217522,SP
985.48,374.13,169.247459,SP
978.36,377.45,169.283762,SP
965.71,372.76,169.316369,SP
939.39,354.7,169.356254,NOISE
890.55,328.68,169.386087,NOISE
895.65,327.97,169.433516,NOISE
884.54,314.18,169.458601,NOISE
863.95,298.03,169.498206,NOISE
841.24,268.59,169.531118,NOISE
844.07,266.96,169.572147,NOISE
825.31,251.39,169.599586,SP
814.44,253.92,169.641147,SP
816.62,262.78,169.677531,SP
835.78,261.43,169.717747,SP
836.76,274.98,169.747365,SP
839.79,286.75,169.786218,SP
851.66,290.13,169.82154,SP
865.7,294.32,169.864472,SP
857.43,300.13,169.89569,SP
875.1,309.21,169.940608,SP
871.15,307.58,169.970811,SP
860.3,304.24,170.012828,SP
882.62,316.87,170.039071,SP
869.24,316.66,170.079429,SP
870.59,306.65,170.107286,SP
850.07,305.38,170.144061,SP
840.72,306.85,170.173688,SP
840.57,314.93,170.217023,SP
835.27,318.8,170.246298,SP
848.11,318.62,170.285479,SP
852.86,316.29,170.314806,SP
860.92,312.16,170.355026,SP
873.01,298.39,170.382862,SP
880.21,291.88,170.419001,SP
890.59,284.27,170.445683,SP
882.01,282.99,170.486533,SP
890.9,281.95,170.521773,SP
898.82,269.29,170.552157,SP
889.78,252.95,170.584615,SP
886.54,240.84,170.612756,SP
870.46,220.09,170.654917,SP
889.35,216.65,170.687591,SP
899.66,226.19,170.721844,SP
891.22,241.76,170.75078,SP
901.04,256.27,170.792757,SP
908.91,275.4,170.818405,SP
920.54,260.89,170.856376,SP
938.56,264.24,170.886143,SP
944.52,266.39,170.922019,SP
956.69,278.26,170.960462,SP
968.92,276.12,170.993459,SP
997.79,260.59,171.023506,SP
1030.58,256.34,171.047415,SP
1041.82,238.72,171.07742,SP
1052.36,225.85,171.109178,SP
1050.27,209.44,171.130289,SP
1078.38,216.33,171.165102,SP
1094.5,223.29,171.194143,SP
1078.85,204.53,171.236755,SP
1070.52,236.36,171.261341,SP
1068.26,270.89,171.304175,SP
1034.81,302.17,171.334315,SP
991.7,317.35,171.373472,SP
988.14,340.34,171.394741,SP
943.68,357.75,171.429466,SP
920.01,373.48,171.462755,SP
899.61,387.36,171.490754,SP
892.99,404.21,171.533876,SP
868.08,393.79,171.56142,SP
866.75,397.12,171.598744,SP
856.21,398.8,171.636443,SP
852.98,400.83,171.678687,SP
855.27,402.64,171.706901,SP
859.79,396.17,171.741339,SP
855.51,398.47,171.777058,SP
849.41,390.77,171.820062,SP
845.63,390.31,171.849023,SP
863.12,393.59,171.892909,SP
865.92,396.82,171.919116,SP
878.08,395.4,171.960844,SP
913.82,413.24,171.996591,SP
968.04,427.57,172.035148,SP
996.16,437.64,172.06927,SP
990.15,426.27,172.106851,SP
1029.46,444.35,172.140352,SP
1035.02,437.72,172.183748,SP
1064.11,459.57,172.219374,SP
1080.01,471.8,172.259995,SP
1095.9,478.84,172.294378,SP
1133.39,494.13,172.330065,SP
1130.7,513.81,172.368913,SP
1123.91,525.33,172.404434,SP
1142.17,525.79,172.443322,SP
1135.64,520.43,172.472709,SP
1155.72,520.1,172.5148,SP
1156.56,491.25,172.546849,SP
1158.22,508.3,172.589606,SP
1170.58,508.66,172.621599,SP
1145.07,521.72,172.66826,SP
1155.36,514.22,172.696109,SP
1139.76,532.89,172.738253,SP
1123.63,526.24,172.774809,SP
1116.24,517.43,172.813768,SP
1087.14,520.06,172.844798,SP
1062.6,527.38,172.883092,SP
1059.74,505.95,172.912831,SP
1051.41,523.13,172.960521,SP
1050.11,544.41,172.989936,SP
1037.46,560.04,173.032547,SP
1036.96,564.3,173.06782,SP
1042.97,565.59,173.111324,SP
1056.68,561.78,173.135706,SP
1072.79,585.43,173.18041,SP
1066.09,571.41,173.210799,SP
1084.52,584.24,173.252721,SP
1085.5,571.17,173.283699,SP
1089.0,595.82,173.322318,SP
1084.86,582.81,173.355292,SP
1089.89,594.67,173.398715,SP
1102.19,622.74,173.428944,SP
1095.08,638.29,173.477386,SP
1090.6,658.15,173.504591,SP
1081.67,690.38,173.54107,SP
1059.25,672.1,173.56997,SP
1056.93,653.04,173.612041,SP
1067.17,680.64,173.638137,SP
1070.72,670.2,173.679655,SP
1088.62,697.7,173.709196,SP
1105.24,695.61,173.752503,SP
1100.81,703.65,173.782969,SP
1109.32,679.91,173.830005,SP
1112.96,682.48,173.854875,SP
1115.95,715.13,173.894257,SP
1133.13,725.59,173.932947,SP
1143.06,751.68,173.976847,SP
1150.87,773.0,174.005212,SP
1160.72,792.25,174.050376,SP
1146.12,770.95,174.076665,SP
1130.95,754.64,174.118075,SP
1129.74,779.81,174.149291,SP
1127.96,804.32,174.192227,SP
1131.61,800.77,174.216224,SP
1144.5,808.74,174.263284,SP
1139.67,786.16,174.295943,SP
1142.8,790.29,174.34375,SP
1129.27,790.15,174.374776,SP
1139.82,807.96,174.414303,SP
1114.5,826.38,174.440619,FIX
1107.58,820.2,174.487127,FIX
1093.84,846.52,174.529675,SP
1070.45,862.76,174.567505,SP
1066.18,825.25,174.610026,SP
1042.17,845.63,174.647531,SP
1040.56,855.48,174.677766,SP
1022.95,865.24,174.710258,SP
1004.37,879.75,174.7501,SP
990.0,863.23,174.788727,SP
987.89,862.73,174.817333,SP
1009.32,854.0,174.847718,SP
1004.15,859.29,174.889362,SP
1016.72,808.01,174.926859,SP
1021.8,804.75,174.95583,SP
1024.13,799.71,174.997943,SP
993.9,777.4,175.034144,SP
986.29,813.03,175.065573,SP
967.34,835.06,175.108718,SP
953.18,850.67,175.14717,SP
955.74,853.24,175.177742,SP
955.95,835.98,175.205468,SP
944.8,816.62,175.240511,SP
928.79,797.8,175.284085,SP
905.78,811.82,175.31516,SP
897.27,830.17,175.356812,SP
878.11,807.39,175.388925,SP
868.84,800.66,175.426313,SP
866.17,794.56,175.456529,SP
846.49,779.26,175.500319,SP
836.09,797.41,175.529676,SP
811.19,809.84,175.567245,SP
782.76,815.05,175.59569,SP
782.32,794.9,175.636808,SP
785.33,787.46,175.665103,SP
792.31,776.14,175.702524,SP
788.99,758.02,175.732493,SP
802.12,767.62,175.77423,SP
803.97,800.69,175.800053,SP
806.34,825.97,175.839576,SP
770.78,824.7,175.868977,SP
767.01,830.56,175.909251,SP
752.53,824.91,175.934714,SP
744.93,828.77,175.97403,SP
769.14,846.11,176.003747,SP
780.14,864.43,176.040551,SP
778.4,868.62,176.082766,SP
763.61,848.79,176.10931,SP
743.31,829.55,176.141198,SP
729.35,822.37,176.187139,SP
726.97,822.55,176.22319,SP
708.06,832.36,176.262013,SP
703.81,824.17,176.29306,SP
654.33,859.69,176.337625,SP
650.09,837.97,176.368338,SP
653.94,839.28,176.40817,SP
634.72,839.01,176.441822,SP
630.63,840.35,176.479189,SP
628.1,849.92,176.51162,SP
644.43,821.34,176.553558,SP
679.95,834.44,176.583301,SP
681.29,811.52,176.630824,SP
700.98,817.58,176.668834,SP
689.79,771.45,176.702449,SP
693.27,697.47,176.737407,SP
664.32,645.06,176.779532,SP
662.41,641.86,176.807293,SP
606.14,603.85,176.848502,SP
589.69,541.79,176.875098,SP
573.64,525.34,176.915383,SP
557.37,506.11,176.943877,SP
576.65,513.1,176.983043,SP
555.56,507.55,177.023997,SP
554.56,467.24,177.052858,SP
535.53,488.06,177.088181,SP
559.25,508.54,177.118682,SP
558.96,518.52,177.159105,SP
557.98,483.97,177.191339,SP
570.39,428.54,177.228087,SP
551.92,404.6,177.259933,SP
542.93,397.7,177.301705,SP
551.43,384.44,177.332705,SP
535.62,374.42,177.3754,SP
530.35,362.18,177.40924,SP
533.26,386.87,177.445031,SP
547.4,374.53,177.477673,SP
541.17,384.01,177.517838,SP
546.78,372.2,177.548576,SP
537.34,359.29,177.583494,SP
524.81,353.07,177.612998,SP
522.56,350.34,177.653662,SP
528.9,353.16,177.686322,SP
528.11,347.2,177.724603,SP
543.36,341.45,177.75297,SP
